,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.0,0.014285714285714285,0.02857142857142857,0.02857142857142857,0.04285714285714286,0.05714285714285714,0.014285714285714285,0.0,0.0,0.014285714285714285,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.07142857142857142,0.5142857142857142,0.0,0.014285714285714285,0.02857142857142857,0.04285714285714286,0.014285714285714285,0.014285714285714285,0.02857142857142857
1,0.04285714285714286,0.04285714285714286,0.05714285714285714,0.014285714285714285,0.02857142857142857,0.0,0.014285714285714285,0.02857142857142857,0.0,0.04285714285714286,0.0,0.014285714285714285,0.02857142857142857,0.04285714285714286,0.07142857142857142,0.2857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.04285714285714286,0.05714285714285714,0.02857142857142857,0.02857142857142857
2,0.04285714285714286,0.02857142857142857,0.02857142857142857,0.04285714285714286,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.0,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.05714285714285714,0.07142857142857142,0.3,0.05714285714285714,0.04285714285714286,0.014285714285714285,0.014285714285714285,0.0,0.05714285714285714,0.014285714285714285,0.02857142857142857,0.04285714285714286
3,0.02857142857142857,0.07142857142857142,0.0,0.04285714285714286,0.0,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.0,0.014285714285714285,0.0,0.014285714285714285,0.05714285714285714,0.3142857142857143,0.07142857142857142,0.04285714285714286,0.0,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.08571428571428572,0.014285714285714285,0.08571428571428572,0.014285714285714285
4,0.07142857142857142,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.05714285714285714,0.014285714285714285,0.014285714285714285,0.0,0.014285714285714285,0.15714285714285714,0.22857142857142856,0.05714285714285714,0.014285714285714285,0.05714285714285714,0.0,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.04285714285714286,0.0,0.05714285714285714
5,0.04285714285714286,0.014285714285714285,0.04285714285714286,0.02857142857142857,0.0,0.02857142857142857,0.0,0.02857142857142857,0.0,0.02857142857142857,0.2,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.07142857142857142,0.02857142857142857,0.08571428571428572,0.014285714285714285,0.02857142857142857,0.08571428571428572,0.014285714285714285
6,0.0,0.04285714285714286,0.014285714285714285,0.014285714285714285,0.0,0.02857142857142857,0.04285714285714286,0.2857142857142857,0.1,0.08571428571428572,0.04285714285714286,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.0,0.02857142857142857,0.0,0.04285714285714286,0.02857142857142857,0.04285714285714286,0.0,0.04285714285714286,0.0,0.014285714285714285
7,0.04285714285714286,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.17142857142857143,0.2571428571428571,0.014285714285714285,0.02857142857142857,0.04285714285714286,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.04285714285714286,0.0,0.0,0.014285714285714285,0.0,0.0,0.04285714285714286,0.0,0.04285714285714286,0.04285714285714286,0.04285714285714286
8,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.07142857142857142,0.3142857142857143,0.1,0.014285714285714285,0.02857142857142857,0.0,0.02857142857142857,0.0,0.014285714285714285,0.04285714285714286,0.02857142857142857,0.04285714285714286,0.02857142857142857,0.04285714285714286,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.07142857142857142,0.014285714285714285,0.02857142857142857
9,0.02857142857142857,0.014285714285714285,0.17142857142857143,0.22857142857142856,0.0,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.0,0.014285714285714285,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.04285714285714286,0.02857142857142857,0.05714285714285714,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.014285714285714285,0.07142857142857142,0.02857142857142857
10,0.0,0.1,0.5142857142857142,0.02857142857142857,0.0,0.0,0.014285714285714285,0.0,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.04285714285714286,0.014285714285714285,0.0,0.02857142857142857,0.04285714285714286,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.0,0.02857142857142857,0.02857142857142857,0.014285714285714285
11,0.11428571428571428,0.32857142857142857,0.05714285714285714,0.014285714285714285,0.04285714285714286,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.02857142857142857,0.0,0.014285714285714285,0.0,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.02857142857142857,0.07142857142857142,0.04285714285714286
12,0.21428571428571427,0.05714285714285714,0.08571428571428572,0.014285714285714285,0.014285714285714285,0.04285714285714286,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.04285714285714286,0.0,0.04285714285714286,0.04285714285714286,0.014285714285714285,0.05714285714285714,0.05714285714285714,0.15714285714285714
13,0.04285714285714286,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,0.014285714285714285,0.0,0.014285714285714285,0.02857142857142857,0.0,0.0,0.014285714285714285,0.014285714285714285,0.04285714285714286,0.04285714285714286,0.02857142857142857,0.04285714285714286,0.02857142857142857,0.18571428571428572,0.37142857142857144
14,0.02857142857142857,0.02857142857142857,0.0,0.014285714285714285,0.0,0.014285714285714285,0.014285714285714285,0.0,0.02857142857142857,0.0,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.05714285714285714,0.0,0.014285714285714285,0.02857142857142857,0.08571428571428572,0.07142857142857142,0.08571428571428572,0.24285714285714285,0.17142857142857143,0.02857142857142857
15,0.02857142857142857,0.0,0.0,0.0,0.014285714285714285,0.02857142857142857,0.0,0.0,0.014285714285714285,0.02857142857142857,0.0,0.0,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.07142857142857142,0.14285714285714285,0.2714285714285714,0.18571428571428572,0.014285714285714285,0.02857142857142857
16,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.014285714285714285,0.02857142857142857,0.04285714285714286,0.02857142857142857,0.35714285714285715,0.21428571428571427,0.04285714285714286,0.04285714285714286,0.014285714285714285
17,0.02857142857142857,0.07142857142857142,0.0,0.0,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.04285714285714286,0.0,0.014285714285714285,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.0,0.07142857142857142,0.35714285714285715,0.15714285714285714,0.04285714285714286,0.0,0.0,0.0
18,0.014285714285714285,0.02857142857142857,0.0,0.014285714285714285,0.0,0.014285714285714285,0.02857142857142857,0.02857142857142857,0.0,0.0,0.014285714285714285,0.014285714285714285,0.0,0.014285714285714285,0.05714285714285714,0.014285714285714285,0.04285714285714286,0.2714285714285714,0.32857142857142857,0.02857142857142857,0.04285714285714286,0.0,0.014285714285714285,0.02857142857142857
19,0.014285714285714285,0.04285714285714286,0.04285714285714286,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.0,0.014285714285714285,0.0,0.04285714285714286,0.02857142857142857,0.014285714285714285,0.07142857142857142,0.2857142857142857,0.22857142857142856,0.05714285714285714,0.014285714285714285,0.0,0.0,0.02857142857142857,0.014285714285714285
20,0.014285714285714285,0.0,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.05714285714285714,0.0,0.014285714285714285,0.0,0.0,0.014285714285714285,0.0,0.014285714285714285,0.04285714285714286,0.014285714285714285,0.2857142857142857,0.3,0.02857142857142857,0.04285714285714286,0.014285714285714285,0.014285714285714285,0.04285714285714286,0.02857142857142857,0.0
21,0.02857142857142857,0.0,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.04285714285714286,0.24285714285714285,0.2857142857142857,0.05714285714285714,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.1,0.0,0.014285714285714285,0.0
22,0.014285714285714285,0.02857142857142857,0.02857142857142857,0.04285714285714286,0.0,0.0,0.014285714285714285,0.014285714285714285,0.0,0.0,0.02857142857142857,0.0,0.05714285714285714,0.15714285714285714,0.3,0.07142857142857142,0.08571428571428572,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.0,0.014285714285714285,0.0,0.0
23,0.05714285714285714,0.07142857142857142,0.04285714285714286,0.05714285714285714,0.0,0.02857142857142857,0.014285714285714285,0.0,0.0,0.0,0.0,0.02857142857142857,0.014285714285714285,0.35714285714285715,0.04285714285714286,0.014285714285714285,0.014285714285714285,0.04285714285714286,0.05714285714285714,0.0,0.07142857142857142,0.04285714285714286,0.014285714285714285,0.02857142857142857
24,0.04285714285714286,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.05714285714285714,0.0,0.02857142857142857,0.014285714285714285,0.0,0.0,0.02857142857142857,0.17142857142857143,0.3,0.07142857142857142,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.04285714285714286,0.0,0.02857142857142857,0.014285714285714285,0.014285714285714285
25,0.014285714285714285,0.04285714285714286,0.014285714285714285,0.02857142857142857,0.0,0.014285714285714285,0.02857142857142857,0.04285714285714286,0.02857142857142857,0.0,0.14285714285714285,0.24285714285714285,0.02857142857142857,0.014285714285714285,0.04285714285714286,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.04285714285714286,0.014285714285714285,0.07142857142857142,0.04285714285714286,0.04285714285714286,0.04285714285714286
26,0.02857142857142857,0.05714285714285714,0.04285714285714286,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.04285714285714286,0.14285714285714285,0.08571428571428572,0.08571428571428572,0.04285714285714286,0.02857142857142857,0.05714285714285714,0.014285714285714285,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.0,0.07142857142857142,0.04285714285714286,0.014285714285714285
27,0.014285714285714285,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.07142857142857142,0.15714285714285714,0.24285714285714285,0.014285714285714285,0.014285714285714285,0.04285714285714286,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.0,0.014285714285714285,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.02857142857142857
28,0.014285714285714285,0.02857142857142857,0.04285714285714286,0.04285714285714286,0.1,0.21428571428571427,0.12857142857142856,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.04285714285714286,0.0,0.0,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.02857142857142857,0.04285714285714286,0.02857142857142857,0.05714285714285714,0.0,0.02857142857142857,0.04285714285714286,0.02857142857142857
29,0.014285714285714285,0.04285714285714286,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.02857142857142857,0.014285714285714285,0.0,0.0,0.014285714285714285,0.014285714285714285,0.0,0.0,0.02857142857142857,0.014285714285714285,0.07142857142857142,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.04285714285714286,0.07142857142857142,0.014285714285714285,0.04285714285714286
30,0.02857142857142857,0.02857142857142857,0.1,0.38571428571428573,0.07142857142857142,0.0,0.014285714285714285,0.0,0.014285714285714285,0.0,0.0,0.014285714285714285,0.014285714285714285,0.0,0.014285714285714285,0.04285714285714286,0.0,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.04285714285714286,0.02857142857142857,0.0,0.02857142857142857
31,0.0,0.1,0.44285714285714284,0.014285714285714285,0.04285714285714286,0.0,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.0,0.0,0.014285714285714285,0.0,0.04285714285714286,0.0,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.0,0.04285714285714286,0.04285714285714286,0.07142857142857142
32,0.07142857142857142,0.35714285714285715,0.04285714285714286,0.014285714285714285,0.0,0.0,0.014285714285714285,0.0,0.014285714285714285,0.014285714285714285,0.0,0.014285714285714285,0.04285714285714286,0.02857142857142857,0.014285714285714285,0.04285714285714286,0.02857142857142857,0.02857142857142857,0.04285714285714286,0.1,0.014285714285714285,0.05714285714285714,0.04285714285714286,0.014285714285714285
33,0.4,0.18571428571428572,0.014285714285714285,0.02857142857142857,0.0,0.0,0.014285714285714285,0.014285714285714285,0.0,0.02857142857142857,0.0,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.0,0.05714285714285714,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.0,0.014285714285714285,0.014285714285714285,0.08571428571428572
34,0.12857142857142856,0.02857142857142857,0.04285714285714286,0.014285714285714285,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.02857142857142857,0.04285714285714286,0.02857142857142857,0.0,0.014285714285714285,0.02857142857142857,0.02857142857142857,0.1,0.014285714285714285,0.02857142857142857,0.05714285714285714,0.014285714285714285,0.38571428571428573
35,0.014285714285714285,0.07142857142857142,0.05714285714285714,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.02857142857142857,0.02857142857142857,0.07142857142857142,0.0,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.08571428571428572,0.34285714285714286,0.07142857142857142
36,0.02857142857142857,0.0,0.0,0.08571428571428572,0.04285714285714286,0.04285714285714286,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,0.0,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.07142857142857142,0.014285714285714285,0.05714285714285714,0.014285714285714285,0.02857142857142857,0.02857142857142857,0.2857142857142857,0.15714285714285714,0.02857142857142857
37,0.014285714285714285,0.04285714285714286,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.0,0.014285714285714285,0.04285714285714286,0.34285714285714286,0.14285714285714285,0.02857142857142857,0.04285714285714286
38,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.0,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.04285714285714286,0.02857142857142857,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.0,0.04285714285714286
39,0.014285714285714285,0.05714285714285714,0.02857142857142857,0.0,0.014285714285714285,0.014285714285714285,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.05714285714285714,0.014285714285714285,0.02857142857142857,0.07142857142857142,0.04285714285714286,0.02857142857142857,0.02857142857142857,0.4142857142857143,0.07142857142857142,0.04285714285714286,0.02857142857142857,0.014285714285714285
40,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.05714285714285714,0.0,0.04285714285714286,0.04285714285714286,0.02857142857142857,0.04285714285714286,0.014285714285714285,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.04285714285714286,0.05714285714285714,0.38571428571428573,0.04285714285714286,0.04285714285714286,0.08571428571428572,0.014285714285714285,0.014285714285714285
41,0.04285714285714286,0.04285714285714286,0.014285714285714285,0.02857142857142857,0.04285714285714286,0.02857142857142857,0.0,0.014285714285714285,0.0,0.014285714285714285,0.0,0.02857142857142857,0.0,0.02857142857142857,0.014285714285714285,0.05714285714285714,0.05714285714285714,0.32857142857142857,0.07142857142857142,0.02857142857142857,0.08571428571428572,0.014285714285714285,0.014285714285714285,0.04285714285714286
42,0.014285714285714285,0.04285714285714286,0.02857142857142857,0.014285714285714285,0.05714285714285714,0.014285714285714285,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.0,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.24285714285714285,0.17142857142857143,0.04285714285714286,0.02857142857142857,0.04285714285714286,0.04285714285714286,0.02857142857142857,0.02857142857142857
43,0.0,0.02857142857142857,0.02857142857142857,0.04285714285714286,0.014285714285714285,0.014285714285714285,0.07142857142857142,0.0,0.05714285714285714,0.014285714285714285,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.04285714285714286,0.05714285714285714,0.2857142857142857,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.04285714285714286,0.07142857142857142,0.014285714285714285,0.014285714285714285
44,0.08571428571428572,0.0,0.02857142857142857,0.04285714285714286,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.04285714285714286,0.02857142857142857,0.35714285714285715,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.04285714285714286,0.02857142857142857,0.04285714285714286,0.04285714285714286
45,0.05714285714285714,0.04285714285714286,0.014285714285714285,0.04285714285714286,0.04285714285714286,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.04285714285714286,0.0,0.014285714285714285,0.0,0.014285714285714285,0.02857142857142857,0.1,0.21428571428571427,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.014285714285714285,0.0,0.02857142857142857,0.05714285714285714
46,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.04285714285714286,0.04285714285714286,0.0,0.04285714285714286,0.05714285714285714,0.014285714285714285,0.04285714285714286,0.0,0.014285714285714285,0.014285714285714285,0.2571428571428571,0.07142857142857142,0.05714285714285714,0.04285714285714286,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.07142857142857142,0.02857142857142857,0.0
47,0.014285714285714285,0.04285714285714286,0.02857142857142857,0.08571428571428572,0.04285714285714286,0.014285714285714285,0.0,0.0,0.014285714285714285,0.014285714285714285,0.0,0.0,0.05714285714285714,0.15714285714285714,0.12857142857142856,0.08571428571428572,0.04285714285714286,0.0,0.07142857142857142,0.05714285714285714,0.08571428571428572,0.04285714285714286,0.014285714285714285,0.0
48,0.0,0.014285714285714285,0.014285714285714285,0.04285714285714286,0.0,0.04285714285714286,0.0,0.04285714285714286,0.0,0.04285714285714286,0.0,0.02857142857142857,0.15714285714285714,0.3142857142857143,0.08571428571428572,0.04285714285714286,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.0,0.0,0.014285714285714285
49,0.014285714285714285,0.05714285714285714,0.014285714285714285,0.014285714285714285,0.0,0.0,0.014285714285714285,0.04285714285714286,0.014285714285714285,0.02857142857142857,0.02857142857142857,0.14285714285714285,0.2571428571428571,0.05714285714285714,0.014285714285714285,0.07142857142857142,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.02857142857142857,0.04285714285714286,0.05714285714285714,0.0,0.02857142857142857
